mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
3005_1	tatoeba	786018	满足	滿足	尽管他很富有，他还是不满足。	儘管他很富有，他還是不滿足。	尽管他很富有，他还是不满足。
3009_1	tatoeba	4262161	过滤	過濾	我从不过滤咖啡。	我從不過濾咖啡。	我從不過濾咖啡。
3010_1	tatoeba	2033413	滥用	濫用	他因滥用公共基金而被捕。	他因濫用公共基金而被捕。	他因滥用公共基金而被捕。
3014_0	authored		淋漓	淋漓	这篇文章写得酣畅淋漓。	這篇文章寫得酣暢淋漓。	
3014_1	authored		漓江	灕江	游客乘船欣赏漓江风光。	遊客乘船欣賞灕江風光。	
3018_1	tatoeba	13920750	哈尔滨	哈爾濱	每年一月，哈尔滨都会举办冰雪节。	每年一月，哈爾濱都會舉辦冰雪節。	每年一月，哈爾濱都會舉辦冰雪節。
3022_1	tatoeba	13887447	沙滩	沙灘	在我出差时你可以去享受沙滩。	在我出差時你可以去享受沙灘。	在我出差时你可以去享受沙滩。
3024_1	tatoeba	343960	荣誉	榮譽	他把这个奖视为最高荣誉。	他把這個獎視為最高榮譽。	他把这个奖视为最高荣誉。
3027_1	authored		窥探	窺探	记者试图窥探明星的私人生活。	記者試圖窺探明星的私人生活。	
3029_1	authored		寝室	寢室	学生们按时回到寝室。	學生們按時回到寢室。	
3030_1	tatoeba	1636241	谨慎	謹慎	按照我的指示小心谨慎地前进。	按照我的指示小心謹慎地前進。	按照我的指示小心謹慎地前進。
3034_1	tatoeba	349714	荒谬	荒謬	这种荒谬的迷信已不复存在了。	這種荒謬的迷信已不復存在了。	這種荒謬的迷信已不復存在了。
3037_0	authored		复辟	復辟	旧王朝企图复辟，但最终失败。	舊王朝企圖復辟，但最終失敗。	
3037_1	tatoeba	13206628	开辟	開闢	开辟新天地。	開闢新天地。	開闢新天地。
3044_1	tatoeba	5948457	束缚	束縛	我想她想要的是束缚与支配。	我想她想要的是束縛與支配。	我想她想要的是束縛與支配。
3046_1	tatoeba	5574683	纠缠	糾纏	为什么我们纠缠细枝末节而不进入正题呢？	為什麼我們糾纏細枝末節而不進入正題呢？	為什麼我們糾纏細枝末節而不進入正題呢？
3047_1	authored		五彩缤纷	五彩繽紛	花园里开满了五彩缤纷的鲜花。	花園裡開滿了五彩繽紛的鮮花。	
3052_1	tatoeba	4757235	累赘	累贅	我知道自己是个累赘，你没必要反复提。	我知道自己是個累贅，你沒必要反覆提。	我知道自己是个累赘，你没必要反复提。
3054_1	authored		城墙	城墻	古老的城墙环绕着城区。	古老的城墻環繞著城區。	
3070_0	tatoeba	2393877	轻蔑	輕蔑	虽然说是穷人，但也不可轻蔑对方。	雖然說是窮人，但也不可輕蔑對方。	虽然说是穷人，但也不可轻蔑对方。
3070_1	authored		诬蔑	誣衊	他公开否认了那些诬蔑之词。	他公開否認了那些誣衊之詞。	
3074_1	tatoeba	8889570	和蔼	和藹	汤姆和玛丽都很和蔼，对吗？	湯姆和瑪麗都很和藹，對嗎？	汤姆和玛丽都很和蔼，对吗？
3079_1	tatoeba	6488759	门槛	門檻	参赛门槛非常高。	參賽門檻非常高。	參賽門檻非常高。
3088_1	authored		酿成	釀成	一次疏忽酿成了严重事故。	一次疏忽釀成了嚴重事故。	
3094_1	tatoeba	330584	愿意	願意	人人都愿意相信美梦可以成真。	人人都願意相信美夢可以成真。	人人都愿意相信美梦可以成真。
3096_1	authored		直辖市	直轄市	北京是中国的直辖市之一。	北京是中國的直轄市之一。	
3097_1	tatoeba	10041953	辗转	輾轉	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	我辗转反侧，反复思考着白天发生的事，后悔不已。
3100_1	authored		颗粒	顆粒	药物被制成细小颗粒。	藥物被製成細小顆粒。	
3106_1	tatoeba	5581762	蜡烛	蠟燭	汤姆吹灭了蛋糕上的所有蜡烛。	湯姆吹滅了蛋糕上的所有蠟燭。	汤姆吹灭了蛋糕上的所有蜡烛。
3107_1	tatoeba	889319	苍蝇	蒼蠅	苍蝇和蚊子干扰了他的冥想。	蒼蠅和蚊子干擾了他的冥想。	蒼蠅和蚊子干擾了他的冥想。
3109_1	authored		蝉联	蟬聯	她连续三年蝉联冠军。	她連續三年蟬聯冠軍。	
3112_1	tatoeba	3682924	赚钱	賺錢	经纪人觉得赚钱是无止境的。	經紀人覺得賺錢是無止境的。	经纪人觉得赚钱是无止境的。
3113_1	authored		铁锹	鐵鍬	工人用铁锹铲走积雪。	工人用鐵鍬鏟走積雪。	
3114_1	tatoeba	420114	锻炼	鍛鍊	我已经好久没有去锻炼了。	我已經好久沒有去鍛鍊了。	我已经好久没有去锻炼了。
3115_1	tatoeba	13543299	镀金	鍍金	当我们其他人辛苦工作时，强盗贵族却用镀金餐具吃饭。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。
3118_1	tatoeba	5418242	稳定	穩定	人们的感情生活越来越不稳定。	人們的感情生活越來越不穩定。	人們的感情生活越來越不穩定。
3122_1	authored		箩筐	籮筐	老人背着箩筐走进山里。	老人揹著籮筐走進山裡。	
3124_1	tatoeba	1609911	吹箫	吹簫	我想让我女朋友给我吹箫但是她不愿意。	我想讓我女朋友給我吹簫但是她不願意。	我想让我女朋友给我吹箫但是她不愿意。
3125_1	tatoeba	454802	舆论	輿論	计划受到舆论的压力而被取消了。	計劃受到輿論的壓力而被取消了。	計劃受到輿論的壓力而被取消了。
3135_1	tatoeba	6299635	朝鲜	朝鮮	熊女是朝鲜神话中的一个重要角色。	熊女是朝鮮神話中的一個重要角色。	熊女是朝鮮神話中的一個重要角色。
3138_1	tatoeba	13844502	馒头	饅頭	馒头是北方人常吃的主食。	饅頭是北方人常吃的主食。	馒头是北方人常吃的主食。
3160_1	authored		潇湘	瀟湘	潇湘常被用来指湖南地区。	瀟湘常被用來指湖南地區。	
3172_1	tatoeba	1923687	比赛	比賽	就算下雨，比赛也将照常进行。	就算下雨，比賽也將照常進行。	就算下雨，比赛也将照常进行。
3177_1	authored		谭嗣同	譚嗣同	谭嗣同是戊戌变法的重要人物。	譚嗣同是戊戌變法的重要人物。	
3181_1	tatoeba	13511187	光谱	光譜	在这堂课上，老师介绍了性别光谱，鼓励学生尊重多元性别认同。	在這堂課上，老師介紹了性別光譜，鼓勵學生尊重多元性別認同。	在这堂課上，老師介绍了性别光谱，鼓励学生尊重多元性別认同。
3187_1	tatoeba	8916882	骡子	騾子	老人在骡子的背上放上了一个个装满了沙的袋子。	老人在騾子的背上放上了一個個裝滿了沙的袋子。	老人在骡子的背上放上了一个个装满了沙的袋子。
3188_1	tatoeba	6140948	缩小	縮小	亚马逊雨林的面积逐年缩小。	亞馬遜雨林的面積逐年縮小。	亞馬遜雨林的面積逐年縮小。
3190_1	authored		撵走	攆走	店主把闹事的人撵走了。	店主把鬧事的人攆走了。	
3206_1	tatoeba	347097	聪明	聰明	他和班上的任何学生一样聪明。	他和班上的任何學生一樣聰明。	他和班上的任何学生一样聪明。
3212_1	authored		蕴藏	藴藏	这片山区蕴藏着丰富的矿产。	這片山區藴藏著豐富的礦產。	
3215_1	tatoeba	13541286	樱桃	櫻桃	小军，来尝尝李阿姨新摘的樱桃。	小軍，來嚐嚐李阿姨新摘的櫻桃。	小軍，來嚐嚐李阿姨新摘的櫻桃。
3221_1	authored		飘荡	飄盪	歌声在夜空中轻轻飘荡。	歌聲在夜空中輕輕飄盪。	
3231_1	authored		青霉素	青黴素	医生给病人注射了青霉素。	醫生給病人注射了青黴素。	
3232_1	tatoeba	2090262	隐瞒	隱瞞	真相就是，你们一再隐瞒了真相。	真相就是，你們一再隱瞞了真相。	真相就是，你们一再隐瞒了真相。
3233_1	tatoeba	332526	问题	問題	如何克服日元升高是个大问题。	如何克服日元升高是個大問題。	如何克服日元升高是个大问题。
3253_1	authored		嘱咐	囑咐	母亲嘱咐孩子路上小心。	母親囑咐孩子路上小心。	
3256_1	tatoeba	13562299	镇压	鎮壓	把镇压身障人权的首尔市长拖出来！	把鎮壓身障人權的首爾市長拖出來！	把鎮壓身障人權的首爾市長拖出來！
3257_1	authored		李昌镐	李昌鎬	李昌镐是韩国著名围棋棋手。	李昌鎬是韓國著名圍棋棋手。	
3258_1	tatoeba	926578	英镑	英鎊	我在这匹马上押五英镑的赌注。	我在這匹馬上押五英鎊的賭注。	我在這匹馬上押五英鎊的賭注。
3266_1	authored		篓子	簍子	他这次可捅了大篓子。	他這次可捅了大簍子。	
3276_1	tatoeba	462140	鲤鱼	鯉魚	鲤鱼和鳟鱼等鱼类生活在淡水中。	鯉魚和鱒魚等魚類生活在淡水中。	鲤鱼和鳟鱼等鱼类生活在淡水中。
3277_1	authored		鲫鱼	鯽魚	池塘里养着许多鲫鱼。	池塘裡養著許多鯽魚。	
3281_1	authored		干瘪	乾癟	久旱使田里的庄稼变得干瘪。	久旱使田裡的莊稼變得乾癟。	
3283_1	tatoeba	6075201	瘫痪	癱瘓	病毒让我的电脑瘫痪了。	病毒讓我的電腦癱瘓了。	病毒让我的电脑瘫痪了。
3285_1	tatoeba	344418	颜色	顔色	你可以选择任何你喜欢的颜色。	你可以選擇任何你喜歡的顔色。	你可以选择任何你喜欢的颜色。
3294_1	tatoeba	765689	鲨鱼	鯊魚	鲨鱼对电子信号和噪音很敏感。	鯊魚對電子訊號和噪音很敏感。	鯊魚對電子信號和噪音很敏感。
3298_1	authored		澜沧江	瀾滄江	澜沧江流经中国和东南亚。	瀾滄江流經中國和東南亞。	
3304_1	authored		总额	總額	本次交易的总额超过亿元。	本次交易的總額超過億元。	
3307_1	tatoeba	812281	谴责	譴責	议员受到了议会道德委员会的谴责。	議員受到了議會道德委員會的譴責。	议员受到了议会道德委员会的谴责。
3308_1	authored		黄鹤楼	黃鶴樓	黄鹤楼位于武汉长江边。	黃鶴樓位於武漢長江邊。	
3314_1	authored		缭绕	繚繞	山间云雾缭绕，宛如仙境。	山間雲霧繚繞，宛如仙境。	
3327_1	tatoeba	1516218	颠倒	顛倒	她被他迷得神魂颠倒。	她被他迷得神魂顛倒。	她被他迷得神魂颠倒。
3339_1	authored		车辙	車轍	雨后泥路上留下深深的车辙。	雨後泥路上留下深深的車轍。	
3350_1	tatoeba	435238	鹦鹉	鸚鵡	鹦鹉懂得模仿人类说话。	鸚鵡懂得模仿人類說話。	鸚鵡懂得模仿人類說話。
3351_1	tatoeba	1788010	赠送	贈送	如果你买了一磅茶的话，这个卖家会免费赠送你一磅糖。	如果你買了一磅茶的話，這個賣家會免費贈送你一磅糖。	如果你买了一磅茶的话，这个卖家会免费赠送你一磅糖。
3354_1	tatoeba	9400770	墨镜	墨鏡	莫纳迪偷了巴亚的墨镜。	莫納迪偷了巴亞的墨鏡。	莫纳迪偷了巴亚的墨镜。
3355_1	tatoeba	1438513	赞成	贊成	很抱歉那个问题我不赞成你。	很抱歉那個問題我不贊成你。	很抱歉那个问题我不赞成你。
3357_1	tatoeba	5780548	篮球	籃球	汤姆和朋友们打了整个下午篮球。	湯姆和朋友們打了整個下午籃球。	汤姆和朋友们打了整个下午篮球。
3360_0	authored		笊篱	笊篱	奶奶用笊篱捞起锅里的饺子。	奶奶用笊篱撈起鍋裡的餃子。	
3360_1	tatoeba	5845595	篱笆	籬笆	我父亲在花园边上装了篱笆。	我父親在花園邊上裝了籬笆。	我父亲在花园边上装了篱笆。
3366_1	authored		捕鲸	捕鯨	国际社会呼吁停止商业捕鲸。	國際社會呼籲停止商業捕鯨。	
3368_1	authored		过瘾	過癮	这场比赛看得真过瘾。	這場比賽看得真過癮。	
3372_1	tatoeba	9970749	辩论	辯論	汤姆和玛丽无时无刻不在辩论。	湯姆和瑪麗無時無刻不在辯論。	汤姆和玛丽无时无刻不在辩论。
3377_1	tatoeba	797541	濒临	瀕臨	这是一个濒临灭绝的物种。	這是一個瀕臨滅絕的物種。	这是一个濒临灭绝的物种。
3380_1	tatoeba	13826017	懒得	懶得	退货手续很繁琐，我懒得去办。	退貨手續很繁瑣，我懶得去辦。	退貨手續很繁瑣，我懶得去辦。
3386_1	authored		信马游缰	信馬游繮	他骑着马信马游缰地走在草原上。	他騎著馬信馬游繮地走在草原上。	
3387_1	authored		缴纳	繳納	企业必须按时缴纳税款。	企業必須按時繳納稅款。	
3405_1	authored		瞩目	矚目	这项新技术受到全球瞩目。	這項新技術受到全球矚目。	
3414_1	tatoeba	8143518	赡养	贍養	等父母老了，我会赡养他们。	等父母老了，我會贍養他們。	等父母老了，我会赡养他们。
3424_1	tatoeba	7781739	鳄鱼	鰐魚	鳄鱼有尖利的牙齿。	鰐魚有尖利的牙齒。	鳄鱼有尖利的牙齿。
3426_1	tatoeba	13545610	辫子	辮子	汤姆有时会把胡子编成辫子。	湯姆有時會把鬍子編成辮子。	湯姆有時會把鬍子編成辮子。
3427_1	tatoeba	759039	赢得	贏得	他的英勇行为使他赢得了尊重。	他的英勇行為使他贏得了尊重。	他的英勇行為使他贏得了尊重。
3436_1	authored		步骤	步驟	请按照说明中的步骤操作。	請按照說明中的步驟操作。	
3443_1	authored		喧嚣	喧囂	我想暂时离开城市的喧嚣。	我想暫時離開城市的喧囂。	
3444_1	tatoeba	8930184	镰刀	鐮刀	锤子与镰刀代表共产主义。	錘子與鐮刀代表共產主義。	锤子与镰刀代表共产主义。
3446_1	authored		白鳍豚	白鰭豚	白鳍豚曾生活在长江中下游。	白鰭豚曾生活在長江中下游。	
3447_1	authored		猎鹰	獵鷹	猎鹰从高空俯冲下来捕捉猎物。	獵鷹從高空俯衝下來捕捉獵物。	
3461_1	tatoeba	13867630	巅峰	巔峰	即便身处如日中天的巅峰，她依然保持低调，从不以此自矜。	即便身處如日中天的巔峰，她依然保持低調，從不以此自矜。	即便身處如日中天的巔峰，她依然保持低調，從不以此自矜。
3465_1	tatoeba	791353	颤抖	顫抖	即使您的声音颤抖，也要说出事实。	即使您的聲音顫抖，也要說出事實。	即使您的声音颤抖，也要说出事实。
3467_1	authored		牛皮癣	牛皮癬	牛皮癣是一种慢性皮肤病。	牛皮癬是一種慢性皮膚病。	
3470_1	authored		瓮中之鳖	甕中之鱉	敌军已经成为瓮中之鳖。	敵軍已經成為甕中之鱉。	
3473_1	authored		鬓发	鬢髮	老人的鬓发已经花白。	老人的鬢髮已經花白。	
3483_1	tatoeba	13577834	鳞片	鱗片	蛇属于爬行类，它们用腹部鳞片爬行。	蛇屬於爬行類，它們用腹部鱗片爬行。	蛇屬於爬行類，牠們用腹部鱗片爬行。
3492_1	authored		蹂躏	蹂躪	战争无情地蹂躏了这片土地。	戰爭無情地蹂躪了這片土地。	
3495_1	authored		赣州	贛州	赣州位于江西省南部。	贛州位於江西省南部。	
3497_1	tatoeba	1330046	镶嵌	鑲嵌	埃菲尔铁塔镶嵌在巴黎的中心。	埃菲爾鐵塔鑲嵌在巴黎的中心。	埃菲尔铁塔镶嵌在巴黎的中心。
