official_no	level	simplified	mapping_code	traditional	inherited	simplified_example	traditional_example	example_source	original_example_source	simplified_sentence	traditional_sentence	field_usage	context_kind
3052	1	赘	3052_1	贅	false	累赘	累贅	corpus-example	tatoeba:4757235	我知道自己是个累赘，你没必要反复提。	我知道自己是個累贅，你沒必要反覆提。		lexical-context
3054	1	墙	3054_1	墻	false	城墙	城墻	authored-example	project-authored	古老的城墙环绕着城区。	古老的城墻環繞著城區。		lexical-context
3070	1	蔑	3070_0	蔑	true	轻蔑	輕蔑	corpus-example	tatoeba:2393877	虽然说是穷人，但也不可轻蔑对方。	雖然說是窮人，但也不可輕蔑對方。		lexical-context
3070	1	蔑	3070_1	衊	false	诬蔑	誣衊	authored-example	project-authored	他公开否认了那些诬蔑之词。	他公開否認了那些誣衊之詞。		lexical-context
3074	1	蔼	3074_1	藹	false	和蔼	和藹	corpus-example	tatoeba:8889570	汤姆和玛丽都很和蔼，对吗？	湯姆和瑪麗都很和藹，對嗎？		lexical-context
3079	1	槛	3079_1	檻	false	门槛	門檻	corpus-example	tatoeba:6488759	参赛门槛非常高。	參賽門檻非常高。		lexical-context
3088	1	酿	3088_1	釀	false	酿成	釀成	authored-example	project-authored	一次疏忽酿成了严重事故。	一次疏忽釀成了嚴重事故。		lexical-context
3094	1	愿	3094_1	願	false	愿意	願意	corpus-example	tatoeba:330584	人人都愿意相信美梦可以成真。	人人都願意相信美夢可以成真。		lexical-context
3096	1	辖	3096_1	轄	false	直辖市	直轄市	authored-example	project-authored	北京是中国的直辖市之一。	北京是中國的直轄市之一。		lexical-context
3097	1	辗	3097_1	輾	false	辗转	輾轉	corpus-example	tatoeba:10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。		lexical-context
3100	1	颗	3100_1	顆	false	颗粒	顆粒	authored-example	project-authored	药物被制成细小颗粒。	藥物被製成細小顆粒。		lexical-context
3104	1	踊	3104_1	踴	false	踊跃	踴躍	authored-natural-example	manual	同学们踊跃报名参加比赛。	同學們踴躍報名參加比賽。		lexical-context
3106	1	蜡	3106_1	蠟	false	蜡烛	蠟燭	corpus-example	tatoeba:5581762	汤姆吹灭了蛋糕上的所有蜡烛。	湯姆吹滅了蛋糕上的所有蠟燭。		lexical-context
3107	1	蝇	3107_1	蠅	false	苍蝇	蒼蠅	corpus-example	tatoeba:889319	苍蝇和蚊子干扰了他的冥想。	蒼蠅和蚊子干擾了他的冥想。		lexical-context
3109	1	蝉	3109_1	蟬	false	蝉联	蟬聯	authored-example	project-authored	她连续三年蝉联冠军。	她連續三年蟬聯冠軍。		lexical-context
3112	1	赚	3112_1	賺	false	赚钱	賺錢	corpus-example	tatoeba:3682924	经纪人觉得赚钱是无止境的。	經紀人覺得賺錢是無止境的。		lexical-context
3113	1	锹	3113_1	鍬	false	铁锹	鐵鍬	authored-example	project-authored	工人用铁锹铲走积雪。	工人用鐵鍬鏟走積雪。		lexical-context
3114	1	锻	3114_1	鍛	false	锻炼	鍛鍊	corpus-example	tatoeba:420114	我已经好久没有去锻炼了。	我已經好久沒有去鍛鍊了。		lexical-context
3115	1	镀	3115_1	鍍	false	镀金	鍍金	corpus-example	tatoeba:13543299	当我们其他人辛苦工作时，强盗贵族却用镀金餐具吃饭。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。		lexical-context
3118	1	稳	3118_1	穩	false	稳定	穩定	corpus-example	tatoeba:5418242	人们的感情生活越来越不稳定。	人們的感情生活越來越不穩定。		lexical-context
3122	1	箩	3122_1	籮	false	箩筐	籮筐	authored-example	project-authored	老人背着箩筐走进山里。	老人揹著籮筐走進山裡。		lexical-context
3124	1	箫	3124_1	簫	false	吹箫	吹簫	corpus-example	tatoeba:1609911	我想让我女朋友给我吹箫但是她不愿意。	我想讓我女朋友給我吹簫但是她不願意。		lexical-context
3125	1	舆	3125_1	輿	false	舆论	輿論	corpus-example	tatoeba:454802	计划受到舆论的压力而被取消了。	計劃受到輿論的壓力而被取消了。		lexical-context
3135	1	鲜	3135_1	鮮	false	朝鲜	朝鮮	corpus-example	tatoeba:6299635	熊女是朝鲜神话中的一个重要角色。	熊女是朝鮮神話中的一個重要角色。		lexical-context
3138	1	馒	3138_1	饅	false	馒头	饅頭	corpus-example	tatoeba:13844502	馒头是北方人常吃的主食。	饅頭是北方人常吃的主食。		lexical-context
3160	1	潇	3160_1	瀟	false	潇湘	瀟湘	authored-example	project-authored	潇湘常被用来指湖南地区。	瀟湘常被用來指湖南地區。		lexical-context
3172	1	赛	3172_1	賽	false	比赛	比賽	corpus-example	tatoeba:1923687	就算下雨，比赛也将照常进行。	就算下雨，比賽也將照常進行。		lexical-context
3177	1	谭	3177_1	譚	false	谭嗣同	譚嗣同	authored-example	project-authored	谭嗣同是戊戌变法的重要人物。	譚嗣同是戊戌變法的重要人物。		lexical-context
3181	1	谱	3181_1	譜	false	光谱	光譜	corpus-example	tatoeba:13511187	在这堂课上，老师介绍了性别光谱，鼓励学生尊重多元性别认同。	在這堂課上，老師介紹了性別光譜，鼓勵學生尊重多元性別認同。		lexical-context
3187	1	骡	3187_1	騾	false	骡子	騾子	corpus-example	tatoeba:8916882	老人在骡子的背上放上了一个个装满了沙的袋子。	老人在騾子的背上放上了一個個裝滿了沙的袋子。		lexical-context
3188	1	缩	3188_1	縮	false	缩小	縮小	corpus-example	tatoeba:6140948	亚马逊雨林的面积逐年缩小。	亞馬遜雨林的面積逐年縮小。		lexical-context
3190	1	撵	3190_1	攆	false	撵走	攆走	authored-example	project-authored	店主把闹事的人撵走了。	店主把鬧事的人攆走了。		lexical-context
3206	1	聪	3206_1	聰	false	聪明	聰明	corpus-example	tatoeba:347097	他和班上的任何学生一样聪明。	他和班上的任何學生一樣聰明。		lexical-context
3212	1	蕴	3212_1	藴	false	蕴藏	藴藏	authored-example	project-authored	这片山区蕴藏着丰富的矿产。	這片山區藴藏著豐富的礦產。		lexical-context
3215	1	樱	3215_1	櫻	false	樱桃	櫻桃	corpus-example	tatoeba:13541286	小军，来尝尝李阿姨新摘的樱桃。	小軍，來嚐嚐李阿姨新摘的櫻桃。		lexical-context
3221	1	飘	3221_1	飄	false	飘荡	飄盪	authored-example	project-authored	歌声在夜空中轻轻飘荡。	歌聲在夜空中輕輕飄盪。		lexical-context
3231	1	霉	3231_1	黴	false	青霉素	青黴素	authored-example	project-authored	医生给病人注射了青霉素。	醫生給病人注射了青黴素。		lexical-context
3232	1	瞒	3232_1	瞞	false	隐瞒	隱瞞	corpus-example	tatoeba:2090262	真相就是，你们一再隐瞒了真相。	真相就是，你們一再隱瞞了真相。		lexical-context
3233	1	题	3233_1	題	false	问题	問題	corpus-example	tatoeba:332526	如何克服日元升高是个大问题。	如何克服日元升高是個大問題。		lexical-context
3253	1	嘱	3253_1	囑	false	嘱咐	囑咐	authored-example	project-authored	母亲嘱咐孩子路上小心。	母親囑咐孩子路上小心。		lexical-context
3256	1	镇	3256_1	鎮	false	镇压	鎮壓	corpus-example	tatoeba:13562299	把镇压身障人权的首尔市长拖出来！	把鎮壓身障人權的首爾市長拖出來！		lexical-context
3257	1	镐	3257_1	鎬	false	李昌镐	李昌鎬	authored-example	project-authored	李昌镐是韩国著名围棋棋手。	李昌鎬是韓國著名圍棋棋手。		lexical-context
3258	1	镑	3258_1	鎊	false	英镑	英鎊	corpus-example	tatoeba:926578	我在这匹马上押五英镑的赌注。	我在這匹馬上押五英鎊的賭注。		lexical-context
3266	1	篓	3266_1	簍	false	篓子	簍子	authored-example	project-authored	他这次可捅了大篓子。	他這次可捅了大簍子。		lexical-context
3276	1	鲤	3276_1	鯉	false	鲤鱼	鯉魚	corpus-example	tatoeba:462140	鲤鱼和鳟鱼等鱼类生活在淡水中。	鯉魚和鱒魚等魚類生活在淡水中。		lexical-context
3277	1	鲫	3277_1	鯽	false	鲫鱼	鯽魚	authored-example	project-authored	池塘里养着许多鲫鱼。	池塘裡養著許多鯽魚。		lexical-context
3281	1	瘪	3281_1	癟	false	干瘪	乾癟	authored-example	project-authored	久旱使田里的庄稼变得干瘪。	久旱使田裡的莊稼變得乾癟。		lexical-context
3283	1	瘫	3283_1	癱	false	瘫痪	癱瘓	corpus-example	tatoeba:6075201	病毒让我的电脑瘫痪了。	病毒讓我的電腦癱瘓了。		lexical-context
3285	1	颜	3285_1	顔	false	颜色	顔色	corpus-example	tatoeba:344418	你可以选择任何你喜欢的颜色。	你可以選擇任何你喜歡的顔色。		lexical-context
3294	1	鲨	3294_1	鯊	false	鲨鱼	鯊魚	corpus-example	tatoeba:765689	鲨鱼对电子信号和噪音很敏感。	鯊魚對電子訊號和噪音很敏感。		lexical-context
3298	1	澜	3298_1	瀾	false	澜沧江	瀾滄江	authored-example	project-authored	澜沧江流经中国和东南亚。	瀾滄江流經中國和東南亞。		lexical-context
3304	1	额	3304_1	額	false	总额	總額	authored-example	project-authored	本次交易的总额超过亿元。	本次交易的總額超過億元。		lexical-context
3307	1	谴	3307_1	譴	false	谴责	譴責	corpus-example	tatoeba:812281	议员受到了议会道德委员会的谴责。	議員受到了議會道德委員會的譴責。		lexical-context
3308	1	鹤	3308_1	鶴	false	黄鹤楼	黃鶴樓	authored-example	project-authored	黄鹤楼位于武汉长江边。	黃鶴樓位於武漢長江邊。		lexical-context
3314	1	缭	3314_1	繚	false	缭绕	繚繞	authored-example	project-authored	山间云雾缭绕，宛如仙境。	山間雲霧繚繞，宛如仙境。		lexical-context
3327	1	颠	3327_1	顛	false	颠倒	顛倒	corpus-example	tatoeba:1516218	她被他迷得神魂颠倒。	她被他迷得神魂顛倒。		lexical-context
3339	1	辙	3339_1	轍	false	车辙	車轍	authored-example	project-authored	雨后泥路上留下深深的车辙。	雨後泥路上留下深深的車轍。		lexical-context
3350	1	鹦	3350_1	鸚	false	鹦鹉	鸚鵡	corpus-example	tatoeba:435238	鹦鹉懂得模仿人类说话。	鸚鵡懂得模仿人類說話。		lexical-context
3351	1	赠	3351_1	贈	false	赠送	贈送	corpus-example	tatoeba:1788010	如果你买了一磅茶的话，这个卖家会免费赠送你一磅糖。	如果你買了一磅茶的話，這個賣家會免費贈送你一磅糖。		lexical-context
3354	1	镜	3354_1	鏡	false	墨镜	墨鏡	corpus-example	tatoeba:9400770	莫纳迪偷了巴亚的墨镜。	莫納迪偷了巴亞的墨鏡。		lexical-context
3355	1	赞	3355_1	贊	false	赞成	贊成	corpus-example	tatoeba:1438513	很抱歉那个问题我不赞成你。	很抱歉那個問題我不贊成你。		lexical-context
3357	1	篮	3357_1	籃	false	篮球	籃球	corpus-example	tatoeba:5780548	汤姆和朋友们打了整个下午篮球。	湯姆和朋友們打了整個下午籃球。		lexical-context
3360	1	篱	3360_0	篱	true	笊篱	笊篱	authored-example	project-authored	奶奶用笊篱捞起锅里的饺子。	奶奶用笊篱撈起鍋裡的餃子。		lexical-context
3360	1	篱	3360_1	籬	false	篱笆	籬笆	corpus-example	tatoeba:5845595	我父亲在花园边上装了篱笆。	我父親在花園邊上裝了籬笆。		lexical-context
3366	1	鲸	3366_1	鯨	false	捕鲸	捕鯨	authored-example	project-authored	国际社会呼吁停止商业捕鲸。	國際社會呼籲停止商業捕鯨。		lexical-context
3368	1	瘾	3368_1	癮	false	过瘾	過癮	authored-example	project-authored	这场比赛看得真过瘾。	這場比賽看得真過癮。		lexical-context
3372	1	辩	3372_1	辯	false	辩论	辯論	corpus-example	tatoeba:9970749	汤姆和玛丽无时无刻不在辩论。	湯姆和瑪麗無時無刻不在辯論。		lexical-context
3377	1	濒	3377_1	瀕	false	濒临	瀕臨	corpus-example	tatoeba:797541	这是一个濒临灭绝的物种。	這是一個瀕臨滅絕的物種。		lexical-context
3380	1	懒	3380_1	懶	false	懒得	懶得	corpus-example	tatoeba:13826017	退货手续很繁琐，我懒得去办。	退貨手續很繁瑣，我懶得去辦。		lexical-context
3386	1	缰	3386_1	繮	false	信马游缰	信馬游繮	authored-example	project-authored	他骑着马信马游缰地走在草原上。	他騎著馬信馬游繮地走在草原上。		lexical-context
3387	1	缴	3387_1	繳	false	缴纳	繳納	authored-example	project-authored	企业必须按时缴纳税款。	企業必須按時繳納稅款。		lexical-context
3405	1	瞩	3405_1	矚	false	瞩目	矚目	authored-example	project-authored	这项新技术受到全球瞩目。	這項新技術受到全球矚目。		lexical-context
3414	1	赡	3414_1	贍	false	赡养	贍養	corpus-example	tatoeba:8143518	等父母老了，我会赡养他们。	等父母老了，我會贍養他們。		lexical-context
3424	1	鳄	3424_1	鰐	false	鳄鱼	鰐魚	corpus-example	tatoeba:7781739	鳄鱼有尖利的牙齿。	鰐魚有尖利的牙齒。		lexical-context
3426	1	辫	3426_1	辮	false	辫子	辮子	corpus-example	tatoeba:13545610	汤姆有时会把胡子编成辫子。	湯姆有時會把鬍子編成辮子。		lexical-context
3427	1	赢	3427_1	贏	false	赢得	贏得	corpus-example	tatoeba:759039	他的英勇行为使他赢得了尊重。	他的英勇行為使他贏得了尊重。		lexical-context
3436	1	骤	3436_1	驟	false	步骤	步驟	authored-example	project-authored	请按照说明中的步骤操作。	請按照說明中的步驟操作。		lexical-context
3443	1	嚣	3443_1	囂	false	喧嚣	喧囂	authored-example	project-authored	我想暂时离开城市的喧嚣。	我想暫時離開城市的喧囂。		lexical-context
3444	1	镰	3444_1	鐮	false	镰刀	鐮刀	corpus-example	tatoeba:8930184	锤子与镰刀代表共产主义。	錘子與鐮刀代表共產主義。		lexical-context
3446	1	鳍	3446_1	鰭	false	白鳍豚	白鰭豚	authored-example	project-authored	白鳍豚曾生活在长江中下游。	白鰭豚曾生活在長江中下游。		lexical-context
3447	1	鹰	3447_1	鷹	false	猎鹰	獵鷹	authored-example	project-authored	猎鹰从高空俯冲下来捕捉猎物。	獵鷹從高空俯衝下來捕捉獵物。		lexical-context
3461	1	巅	3461_1	巔	false	巅峰	巔峰	corpus-example	tatoeba:13867630	即便身处如日中天的巅峰，她依然保持低调，从不以此自矜。	即便身處如日中天的巔峰，她依然保持低調，從不以此自矜。		lexical-context
3465	1	颤	3465_1	顫	false	颤抖	顫抖	corpus-example	tatoeba:791353	即使您的声音颤抖，也要说出事实。	即使您的聲音顫抖，也要說出事實。		lexical-context
3467	1	癣	3467_1	癬	false	牛皮癣	牛皮癬	authored-example	project-authored	牛皮癣是一种慢性皮肤病。	牛皮癬是一種慢性皮膚病。		lexical-context
3470	1	鳖	3470_1	鱉	false	瓮中之鳖	甕中之鱉	authored-example	project-authored	敌军已经成为瓮中之鳖。	敵軍已經成為甕中之鱉。		lexical-context
3473	1	鬓	3473_1	鬢	false	鬓发	鬢髮	authored-example	project-authored	老人的鬓发已经花白。	老人的鬢髮已經花白。		lexical-context
3483	1	鳞	3483_1	鱗	false	鳞片	鱗片	corpus-example	tatoeba:13577834	蛇属于爬行类，它们用腹部鳞片爬行。	蛇屬於爬行類，它們用腹部鱗片爬行。		lexical-context
3492	1	躏	3492_1	躪	false	蹂躏	蹂躪	authored-example	project-authored	战争无情地蹂躏了这片土地。	戰爭無情地蹂躪了這片土地。		lexical-context
3495	1	赣	3495_1	贛	false	赣州	贛州	authored-example	project-authored	赣州位于江西省南部。	贛州位於江西省南部。		lexical-context
3497	1	镶	3497_1	鑲	false	镶嵌	鑲嵌	corpus-example	tatoeba:1330046	埃菲尔铁塔镶嵌在巴黎的中心。	埃菲爾鐵塔鑲嵌在巴黎的中心。		lexical-context
