mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
6117_1	authored	level-2/6117_1	冒镝当锋	冒鏑當鋒	冒镝当锋是一个成语或固定说法。	冒鏑當鋒是一個成語或固定說法。	冒镝当锋是一个成语或固定说法。
6118_1	leipzig	zho_wikipedia_2018_1M:991361	箭镞	箭鏃	骨蚌多用于箭镞制作，以及用于增强木殳、木棒杀伤力的辅助物。	骨蚌多用於箭鏃製作，以及用於增強木殳、木棒殺傷力的輔助物。	骨蚌多用于箭镞制作，以及用于增强木殳、木棒杀伤力的辅助物。
6120_1	leipzig	zho_wikipedia_2018_1M:728411	氆氇	氆氌	，男女都穿氆氇袍，腰间都系红氆氇腰带，很像藏装，但衣着比藏装短小。	，男女都穿氆氌袍，腰間都系紅氆氌腰帶，很像藏裝，但衣著比藏裝短小。	，男女都穿氆氇袍，腰间都系红氆氇腰带，很像藏装，但衣着比藏装短小。
6123_1	leipzig	zho_news_2020_300K:8313	稼穑	稼穡	一个财主的儿子不知道稼穑之艰难，常到一个饭馆里吃饺子，但把饺子皮全吐掉，只吃肉馅。	一個財主的兒子不知道稼穡之艱難，常到一個飯館裡吃餃子，但把餃子皮全吐掉，只吃肉餡。	一个财主的儿子不知道稼穑之艰难，常到一个饭馆里吃饺子，但把饺子皮全吐掉，只吃肉馅。
6132_1	leipzig	zho_news_2020_300K:228466	魍魉	魍魎	第一辑定名“鬼蜮魍魉”，集中表现日寇残忍暴行。	第一輯定名“鬼蜮魍魎”，集中表現日寇殘忍暴行。	第一辑定名“鬼蜮魍魉”，集中表现日寇残忍暴行。
6139_1	leipzig	zho_wikipedia_2018_1M:758080	鲮鲤	鯪鯉	祐曰：‘此是三吴所出，厥名鲮鲤，馀域率无。’	祐曰：‘此是三吳所出，厥名鯪鯉，餘域率無。’	祐曰：‘此是三吴所出，厥名鲮鲤，馀域率无。’
6140_1	tatoeba	5899458	鲱鱼	鯡魚	今天早饭我吃了些腌鲱鱼。	今天早飯我吃了些醃鯡魚。	今天早饭我吃了些腌鲱鱼。
6141_1	leipzig	zho_news_2020_300K:281369	鲲鹏	鯤鵬	通过软硬件产业结合，共筑鲲鹏生态体系，预计可带动产业链产值约800亿元。	透過軟硬體產業結合，共築鯤鵬生態體系，預計可帶動產業鏈產值約800億元。	通过软硬件产业结合，共筑鲲鹏生态体系，预计可带动产业链产值约800亿元。
6142_1	leipzig	zho_wikipedia_2018_1M:844169	鲳鱼	鯧魚	著名的东矶渔场盛产大黄鱼、小黄鱼、带鱼、鲳鱼、鱼时鱼、	著名的東磯漁場盛產大黃魚、小黃魚、帶魚、鯧魚、魚時魚、	著名的东矶渔场盛产大黄鱼、小黄鱼、带鱼、鲳鱼、鱼时鱼、
6144_1	authored	level-2/6144_1	大鲵	大鯢	大鲵是一种动物。	大鯢是一種動物。	大鲵是一种动物。
6145_1	authored	level-2/6145_1	丁鲷	丁鯛	丁鲷是一种动物。	丁鯛是一種動物。	丁鲷是一种动物。
6146_1	authored	level-2/6146_1	鲻鱼	鯔魚	鲻鱼是一种动物。	鯔魚是一種動物。	鲻鱼是一种动物。
6148_1	leipzig	zho_news_2020_300K:89132	水獭	水獺	后因家人反对其饲养水獭，谢某将其中1只水獭出售给重庆买家岳某(在逃)。	後因家人反對其飼養水獺，謝某將其中1只水獺出售給重慶買家嶽某(在逃)。	后因家人反对其饲养水獭，谢某将其中1只水獭出售给重庆买家岳某(在逃)。
6151_1	leipzig	zho_news_2020_300K:96043	鹧鸪	鷓鴣	因而笔者赏析《鹧鸪天·桂花》，也就别有一番心得与网友分享。	因而筆者賞析《鷓鴣天·桂花》，也就別有一番心得與網友分享。	因而笔者赏析《鹧鸪天·桂花》，也就别有一番心得与网友分享。
6156_1	authored	level-2/6156_1	虫瘿	蟲癭	虫瘿是植物受到刺激后形成的组织。	蟲癭是植物受到刺激後形成的組織。	虫瘿是植物受到刺激后形成的组织。
6161_1	tatoeba	14028311	斑斓	斑斕	秋天的森林五彩斑斓，景色十分迷人。	秋天的森林五彩斑斕，景色十分迷人。	秋天的森林五彩斑斓，景色十分迷人。
6174_1	authored	level-2/6174_1	岩濑健	岩瀨健	岩濑健是一个人名。	岩瀨健是一個人名。	岩濑健是一个人名。
6191_1	leipzig	zho_wikipedia_2018_1M:520345	稽颡	稽顙	或以事被让，必稽颡请罪，畏惕，视若无所容”。	或以事被讓，必稽顙請罪，畏惕，視若無所容”。	或以事被让，必稽颡请罪，畏惕，视若无所容”。
6192_1	leipzig	zho_news_2020_300K:11598	缱绻	繾綣	一转身，天涯海角；一回眸，婆娑缱绻。	一轉身，天涯海角；一回眸，婆娑繾綣。	一转身，天涯海角；一回眸，婆娑缱绻。
6194_1	authored	level-2/6194_1	缳首	繯首	缳首是一个较少见的词语。	繯首是一個較少見的詞語。	缳首是一个较少见的词语。
6210_1	tatoeba	4439896	苔藓	苔蘚	让苔藓盖上我的坟墓吧。	讓苔蘚蓋上我的墳墓吧。	让苔藓盖上我的坟墓吧。
6219_1	authored	level-2/6219_1	鹩哥	鷯哥	鹩哥是一种鸟。	鷯哥是一種鳥。	鹩哥是一种鸟。
6220_1	leipzig	zho_wikipedia_2018_1M:144564	龋齿	齲齒	他首次使用牙齿填充物来治疗龋齿。	他首次使用牙齒填充物來治療齲齒。	他首次使用牙齿填充物来治疗龋齿。
6221_1	leipzig	zho_news_2020_300K:147016	龌龊	齷齪	懈怠懒惰与脱离群众都是我们工作上的弊端与恶劣表现，都是有损党和国家及个人形象的卑鄙龌龊的表现。	懈怠懶惰與脫離群眾都是我們工作上的弊端與惡劣表現，都是有損黨和國家及個人形象的卑鄙齷齪的表現。	懈怠懒惰与脱离群众都是我们工作上的弊端与恶劣表现，都是有损党和国家及个人形象的卑鄙龌龊的表现。
6227_1	leipzig	zho_wikipedia_2018_1M:495257	蹑足	躡足	当良、平蹑足时，而汉王杀信之心已断断乎不可解，虽无赦官徒、袭吕后之谋，信其不死乎？”	當良、平躡足時，而漢王殺信之心已斷斷乎不可解，雖無赦官徒、襲呂后之謀，信其不死乎？”	当良、平蹑足时，而汉王杀信之心已断断乎不可解，虽无赦官徒、袭吕后之谋，信其不死乎？”
6228_1	leipzig	zho_news_2020_300K:193917	蹒跚	蹣跚	步履蹒跚新韵童，跋涉中，道不同。	步履蹣跚新韻童，跋涉中，道不同。	步履蹒跚新韵童，跋涉中，道不同。
6237_1	leipzig	zho_news_2020_300K:106055	羁押	羈押	在被羁押之前，周广华就患病在身。	在被羈押之前，周廣華就患病在身。	在被羁押之前，周广华就患病在身。
6246_1	authored	level-2/6246_1	镢头	鐝頭	镢头是一种器物。	鐝頭是一種器物。	镢头是一种器物。
6247_1	leipzig	zho_wikipedia_2018_1M:543247	镣铐	鐐銬	摩尼教领袖带着镣铐参加了辩论。	摩尼教領袖帶著鐐銬參加了辯論。	摩尼教领袖带着镣铐参加了辩论。
6249_1	leipzig	zho_wikipedia_2018_1M:958494	镧系元素	鑭系元素	除+3特征氧化态外，镧系元素还存在着一些不常见的氧化态。	除+3特徵氧化態外，鑭系元素還存在著一些不常見的氧化態。	除+3特征氧化态外，镧系元素还存在着一些不常见的氧化态。
6250_1	authored	level-2/6250_1	冰镩	冰鑹	冰镩是一种器物。	冰鑹是一種器物。	冰镩是一种器物。
6251_1	authored	level-2/6251_1	镪水	鏹水	镪水是一种材料或化学物质。	鏹水是一種材料或化學物質。	镪水是一种材料或化学物质。
6252_1	leipzig	zho_wikipedia_2018_1M:964047	马镫	馬鐙	陶马一侧有三角形马镫，虽然仅供上马时使用，仍是世界上有关马镫的最早实物证据。	陶馬一側有三角形馬鐙，雖然僅供上馬時使用，仍是世界上有關馬鐙的最早實物證據。	陶马一侧有三角形马镫，虽然仅供上马时使用，仍是世界上有关马镫的最早实物证据。
6263_1	leipzig	zho_news_2020_300K:185929	鹪鹩	鷦鷯	枯枝为啄木鸟、尖嘴猫头鹰和卡罗莱纳鹪鹩等洞穴筑巢鸟类提供家园。	枯枝為啄木鳥、尖嘴貓頭鷹和卡羅萊納鷦鷯等洞穴築巢鳥類提供家園。	枯枝为啄木鸟、尖嘴猫头鹰和卡罗莱纳鹪鹩等洞穴筑巢鸟类提供家园。
6276_1	authored	level-2/6276_1	鹞鲼	鷂鱝	鹞鲼是一种动物。	鷂鱝是一種動物。	鹞鲼是一种动物。
6277_1	authored	level-2/6277_1	鲽鲛	鰈鮫	鲽鲛是一种动物。	鰈鮫是一種動物。	鲽鲛是一种动物。
6278_1	authored	level-2/6278_1	鳀鱼	鯷魚	鳀鱼是一种动物。	鯷魚是一種動物。	鳀鱼是一种动物。
6279_1	leipzig	zho_wikipedia_2018_1M:88009	鳃裂	鰓裂	、中空的背神经管、咽鳃裂以及肛后尾。	、中空的背神經管、咽鰓裂以及肛後尾。	、中空的背神经管、咽鳃裂以及肛后尾。
6280_1	leipzig	zho_news_2020_300K:180936	泥鳅	泥鰍	有经验的“老麻拐”，一夜能捕一二斤黄鳝泥鳅。	有經驗的“老麻拐”，一夜能捕一二斤黃鱔泥鰍。	有经验的“老麻拐”，一夜能捕一二斤黄鳝泥鳅。
6281_1	authored	level-2/6281_1	鳇鱼	鰉魚	鳇鱼是一种动物。	鰉魚是一種動物。	鳇鱼是一种动物。
6282_1	leipzig	zho_news_2020_300K:298161	鳊鱼	鯿魚	高子回到家中才几天，湖北佬提着两条鳊鱼来了。	高子回到家中才幾天，湖北佬提著兩條鯿魚來了。	高子回到家中才几天，湖北佬提着两条鳊鱼来了。
6285_1	leipzig	zho_wikipedia_2018_1M:158328	秃鹫	禿鷲	似鹰嘴、食肉的则不能吃，如老鹰、枭、骛、秃鹫、乌鸦、喜鹊、啄木鸟等。	似鷹嘴、食肉的則不能吃，如老鷹、梟、騖、禿鷲、烏鴉、喜鵲、啄木鳥等。	似鹰嘴、食肉的则不能吃，如老鹰、枭、骛、秃鹫、乌鸦、喜鹊、啄木鸟等。
6292_1	leipzig	zho_news_2020_300K:242430	愤懑	憤懣	而颔联则通过对比方式，抒发自己对不平境遇的愤懑。	而頷聯則透過對比方式，抒發自己對不平境遇的憤懣。	而颔联则通过对比方式，抒发自己对不平境遇的愤懑。
6308_1	leipzig	zho_wikipedia_2018_1M:44411	鹬蚌相争	鷸蚌相爭	一天，和藤内和妻子小睦在海边抬贝，看到鹬蚌相争，从而解悟了兵法的真谛。	一天，和藤內和妻子小睦在海邊抬貝，看到鷸蚌相爭，從而解悟了兵法的真諦。	一天，和藤内和妻子小睦在海边抬贝，看到鹬蚌相争，从而解悟了兵法的真谛。
6311_1	leipzig	zho_wikipedia_2018_1M:575437	博鳌	博鰲	是国际会议组织——博鳌亚洲論壇永久性会址所在地。	是國際會議組織——博鰲亞洲論壇永久性會址所在地。	是国际会议组织——博鳌亚洲論壇永久性会址所在地。
6315_1	authored	level-2/6315_1	鞍鞯	鞍韉	鞍鞯是一种器物。	鞍韉是一種器物。	鞍鞯是一种器物。
6330_1	authored	level-2/6330_1	程颢	程顥	程颢是一个人名。	程顥是一個人名。	程颢是一个人名。
6334_1	tatoeba	13900316	白鹭	白鷺	蓝蓝的天空中，一群白鹭飞过。	藍藍的天空中，一群白鷺飛過。	藍藍的天空中，一群白鷺飛過。
6339_1	leipzig	zho_wikipedia_2018_1M:606652	朱鹮	朱䴉	朱鹮终于摆脱了“野外灭绝”的危险。	朱䴉終於擺脫了“野外滅絕”的危險。	朱鹮终于摆脱了“野外灭绝”的危险。
6342_1	leipzig	zho_news_2020_300K:233866	骷髅	骷髏	经搜查，他们的武器、手表、金属纽扣、眼镜等完好无损，共计骷髅1764具。	經搜查，他們的武器、手錶、金屬紐扣、眼鏡等完好無損，共計骷髏1764具。	经搜查，他们的武器、手表、金属纽扣、眼镜等完好无损，共计骷髅1764具。
6344_1	leipzig	zho_wikipedia_2018_1M:495612	刀锯鼎镬	刀鋸鼎鑊	当韩之亡，秦之方盛也，以刀锯鼎镬待天下之士。	當韓之亡，秦之方盛也，以刀鋸鼎鑊待天下之士。	当韩之亡，秦之方盛也，以刀锯鼎镬待天下之士。
6345_1	leipzig	zho_wikipedia_2018_1M:437633	镭射	鐳射	它还可以用作人造大气层和镭射媒体的组成部分。	它還可以用作人造大氣層和鐳射媒體的組成部分。	它还可以用作人造大气层和镭射媒体的组成部分。
6346_1	leipzig	zho_news_2020_300K:70941	镯子	鐲子	剩下的几个镯子戴在左右的手腕上。	剩下的幾個鐲子戴在左右的手腕上。	剩下的几个镯子戴在左右的手腕上。
6351_1	leipzig	zho_wikipedia_2018_1M:69318	仇雠	仇讎	且夫商君，固大王仇雠也，愿大王图之。”	且夫商君，固大王仇讎也，願大王圖之。”	且夫商君，固大王仇雠也，愿大王图之。”
6353_1	authored	level-2/6353_1	舌鳎	舌鰨	舌鳎是一种动物。	舌鰨是一種動物。	舌鳎是一种动物。
6354_1	tatoeba	400174	鳏夫	鰥夫	死了妻子的人叫做鳏夫。	死了妻子的人叫做鰥夫。	死了妻子的人叫做鰥夫。
6356_1	tatoeba	13888914	癞蛤蟆	癩蛤蟆	癞蛤蟆想吃天鹅肉。	癩蛤蟆想吃天鵝肉。	癩蛤蟆想吃天鵝肉。
6368_1	leipzig	zho_news_2020_300K:151739	积攒	積攢	我很难想象，这些仇恨是怎么积攒起来的。	我很難想象，這些仇恨是怎麼積攢起來的。	我很难想象，这些仇恨是怎么积攒起来的。
6379_1	leipzig	zho_news_2020_300K:144543	暮霭	暮靄	念去去，千里烟波，暮霭沉沉楚天阔。	念去去，千里煙波，暮靄沉沉楚天闊。	念去去，千里烟波，暮霭沉沉楚天阔。
6389_1	leipzig	zho_wikipedia_2018_1M:754162	蹿升	躥升	，知名度蹿升，并吸引众多的追随者。	，知名度躥升，並吸引眾多的追隨者。	，知名度蹿升，并吸引众多的追随者。
6395_1	leipzig	zho_wikipedia_2018_1M:715430	髋关节	髖關節	由于出生时髋关节发育不良，年幼时她腿是瘸的，后来恢复正常。	由於出生時髖關節發育不良，年幼時她腿是瘸的，後來恢復正常。	由于出生时髋关节发育不良，年幼时她腿是瘸的，后来恢复正常。
6396_1	authored	level-2/6396_1	髌骨	髕骨	髌骨是一个医学词语。	髕骨是一個醫學詞語。	髌骨是一个医学词语。
6397_1	authored	level-2/6397_1	踩镲	踩鑔	踩镲表示一种动作。	踩鑔表示一種動作。	踩镲表示一种动作。
6399_1	leipzig	zho_news_2020_300K:135834	天籁	天籟	并解读“绝唱天籁，奇词妙哉”的隐语诗为：	並解讀“絕唱天籟，奇詞妙哉”的隱語詩為：	并解读“绝唱天籁，奇词妙哉”的隐语诗为：
6404_1	leipzig	zho_wikipedia_2018_1M:994608	鱼鳔	魚鰾	鱼鳔豆的膜质荚瓣，充气呈泡状，借风力传播；	魚鰾豆的膜質莢瓣，充氣呈泡狀，借風力傳播；	鱼鳔豆的膜质荚瓣，充气呈泡状，借风力传播；
6405_1	tatoeba	10366873	鳕鱼	鱈魚	她要鳕鱼吗？	她要鱈魚嗎？	她要鳕鱼吗？
6406_1	leipzig	zho_wikipedia_2018_1M:95651	鳗鱼	鰻魚	主要有鳗鱼、对虾、大黄鱼、马鲛鱼、	主要有鰻魚、對蝦、大黃魚、馬鮫魚、	主要有鳗鱼、对虾、大黄鱼、马鲛鱼、
6407_1	authored	level-2/6407_1	鳙鱼	鱅魚	鳙鱼是一种动物。	鱅魚是一種動物。	鳙鱼是一种动物。
6416_1	leipzig	zho_wikipedia_2018_1M:881158	谶纬	讖緯	谶纬之学的内容很庞杂，其内容比如：	讖緯之學的內容很龐雜，其內容比如：	谶纬之学的内容很庞杂，其内容比如：
6418_1	leipzig	zho_news_2020_300K:1333	冯骥才	馮驥才	1991年，冯骥才先生夫妻俩陪母亲一起登泰山。	1991年，馮驥才先生夫妻倆陪母親一起登泰山。	1991年，冯骥才先生夫妻俩陪母亲一起登泰山。
6419_1	authored	level-2/6419_1	王缵绪	王纘緒	王缵绪是一个人名。	王纘緒是一個人名。	王缵绪是一个人名。
6420_1	authored	level-2/6420_1	公孙瓒	公孫瓚	公孙瓒是一个人名。	公孫瓚是一個人名。	公孙瓒是一个人名。
6430_1	authored	level-2/6430_1	鼍龙	鼉龍	鼍龙是一个较少见的词语。	鼉龍是一個較少見的詞語。	鼍龙是一个较少见的词语。
6432_1	tatoeba	13987334	穷兵黩武	窮兵黷武	频繁发动战争、穷兵黩武的人，没有不后悔的。	頻繁發動戰爭、窮兵黷武的人，沒有不後悔的。	頻繁發動戰爭、窮兵黷武的人，沒有不後悔的。
6435_1	leipzig	zho_news_2020_300K:18583	分道扬镳	分道揚鑣	专家说，与美国分道扬镳将给双方的经济带来毁灭性的打击。	專家說，與美國分道揚鑣將給雙方的經濟帶來毀滅性的打擊。	专家说，与美国分道扬镳将给双方的经济带来毁灭性的打击。
