official_no	level	simplified	mapping_code	traditional	inherited	simplified_example	traditional_example	example_source	original_example_source	simplified_sentence	traditional_sentence	field_usage	context_kind
6161	2	斓	6161_1	斕	false	斑斓	斑斕	corpus-example	tatoeba:14028311	秋天的森林五彩斑斓，景色十分迷人。	秋天的森林五彩斑斕，景色十分迷人。		lexical-context
6174	2	濑	6174_1	瀨	false	岩濑健	岩瀨健	authored-example	project-authored	岩濑健是一个人名。	岩瀨健是一個人名。		lexical-context
6191	2	颡	6191_1	顙	false	稽颡	稽顙	corpus-example	leipzig:zho_wikipedia_2018_1M:520345	或以事被让，必稽颡请罪，畏惕，视若无所容”。	或以事被讓，必稽顙請罪，畏惕，視若無所容”。		lexical-context
6192	2	缱	6192_1	繾	false	缱绻	繾綣	corpus-example	leipzig:zho_news_2020_300K:11598	一转身，天涯海角；一回眸，婆娑缱绻。	一轉身，天涯海角；一回眸，婆娑繾綣。		lexical-context
6193	2	缲	6193_1	繰	false	缲字	繰字	domain-template	metalinguistic-fallback	古代织物记录中出现了缲。	古代織物記錄中出現了繰。	Traditional textiles / cordage: a rare character associated with fibres, silk, thread, rope, or textile production.	domain-template
6194	2	缳	6194_1	繯	false	缳首	繯首	authored-example	project-authored	缳首是一个较少见的词语。	繯首是一個較少見的詞語。		lexical-context
6210	2	藓	6210_1	蘚	false	苔藓	苔蘚	corpus-example	tatoeba:4439896	让苔藓盖上我的坟墓吧。	讓苔蘚蓋上我的墳墓吧。		lexical-context
6219	2	鹩	6219_1	鷯	false	鹩哥	鷯哥	authored-example	project-authored	鹩哥是一种鸟。	鷯哥是一種鳥。		lexical-context
6220	2	龋	6220_1	齲	false	龋齿	齲齒	corpus-example	leipzig:zho_wikipedia_2018_1M:144564	他首次使用牙齿填充物来治疗龋齿。	他首次使用牙齒填充物來治療齲齒。		lexical-context
6221	2	龌	6221_1	齷	false	龌龊	齷齪	corpus-example	leipzig:zho_news_2020_300K:147016	懈怠懒惰与脱离群众都是我们工作上的弊端与恶劣表现，都是有损党和国家及个人形象的卑鄙龌龊的表现。	懈怠懶惰與脫離群眾都是我們工作上的弊端與惡劣表現，都是有損黨和國家及個人形象的卑鄙齷齪的表現。		lexical-context
6227	2	蹑	6227_1	躡	false	蹑足	躡足	corpus-example	leipzig:zho_wikipedia_2018_1M:495257	当良、平蹑足时，而汉王杀信之心已断断乎不可解，虽无赦官徒、袭吕后之谋，信其不死乎？”	當良、平躡足時，而漢王殺信之心已斷斷乎不可解，雖無赦官徒、襲呂后之謀，信其不死乎？”		lexical-context
6228	2	蹒	6228_1	蹣	false	蹒跚	蹣跚	corpus-example	leipzig:zho_news_2020_300K:193917	步履蹒跚新韵童，跋涉中，道不同。	步履蹣跚新韻童，跋涉中，道不同。		lexical-context
6237	2	羁	6237_1	羈	false	羁押	羈押	corpus-example	leipzig:zho_news_2020_300K:106055	在被羁押之前，周广华就患病在身。	在被羈押之前，周廣華就患病在身。		lexical-context
6245	2	镡	6245_1	鐔	false	镡字	鐔字	domain-template	metalinguistic-fallback	古代器物记录中提到了镡。	古代器物記錄中提到了鐔。	Historical tools and material culture: a rare character used for an implement, object, or craft process.	domain-template
6246	2	镢	6246_1	鐝	false	镢头	鐝頭	authored-example	project-authored	镢头是一种器物。	鐝頭是一種器物。		lexical-context
6247	2	镣	6247_1	鐐	false	镣铐	鐐銬	corpus-example	leipzig:zho_wikipedia_2018_1M:543247	摩尼教领袖带着镣铐参加了辩论。	摩尼教領袖帶著鐐銬參加了辯論。		lexical-context
6248	2	镦	6248_1	鐓	false	镦字	鐓字	domain-template	metalinguistic-fallback	古代器物记录中提到了镦。	古代器物記錄中提到了鐓。	Historical tools and material culture: a rare character used for an implement, object, or craft process.	domain-template
6249	2	镧	6249_1	鑭	false	镧系元素	鑭系元素	corpus-example	leipzig:zho_wikipedia_2018_1M:958494	除+3特征氧化态外，镧系元素还存在着一些不常见的氧化态。	除+3特徵氧化態外，鑭系元素還存在著一些不常見的氧化態。		lexical-context
6250	2	镩	6250_1	鑹	false	冰镩	冰鑹	authored-example	project-authored	冰镩是一种器物。	冰鑹是一種器物。		lexical-context
6251	2	镪	6251_1	鏹	false	镪水	鏹水	authored-example	project-authored	镪水是一种材料或化学物质。	鏹水是一種材料或化學物質。		lexical-context
6252	2	镫	6252_1	鐙	false	马镫	馬鐙	corpus-example	leipzig:zho_wikipedia_2018_1M:964047	陶马一侧有三角形马镫，虽然仅供上马时使用，仍是世界上有关马镫的最早实物证据。	陶馬一側有三角形馬鐙，雖然僅供上馬時使用，仍是世界上有關馬鐙的最早實物證據。		lexical-context
6258	2	簖	6258_1	籪	false	簖字	籪字	domain-template	metalinguistic-fallback	古代器物记录中提到了簖。	古代器物記錄中提到了籪。	Historical tools and material culture: a rare character used for an implement, object, or craft process.	domain-template
6263	2	鹪	6263_1	鷦	false	鹪鹩	鷦鷯	corpus-example	leipzig:zho_news_2020_300K:185929	枯枝为啄木鸟、尖嘴猫头鹰和卡罗莱纳鹪鹩等洞穴筑巢鸟类提供家园。	枯枝為啄木鳥、尖嘴貓頭鷹和卡羅萊納鷦鷯等洞穴築巢鳥類提供家園。		lexical-context
6276	2	鲼	6276_1	鱝	false	鹞鲼	鷂鱝	authored-example	project-authored	鹞鲼是一种动物。	鷂鱝是一種動物。		lexical-context
6277	2	鲽	6277_1	鰈	false	鲽鲛	鰈鮫	authored-example	project-authored	鲽鲛是一种动物。	鰈鮫是一種動物。		lexical-context
6278	2	鳀	6278_1	鯷	false	鳀鱼	鯷魚	authored-example	project-authored	鳀鱼是一种动物。	鯷魚是一種動物。		lexical-context
6279	2	鳃	6279_1	鰓	false	鳃裂	鰓裂	corpus-example	leipzig:zho_wikipedia_2018_1M:88009	、中空的背神经管、咽鳃裂以及肛后尾。	、中空的背神經管、咽鰓裂以及肛後尾。		lexical-context
6280	2	鳅	6280_1	鰍	false	泥鳅	泥鰍	corpus-example	leipzig:zho_news_2020_300K:180936	有经验的“老麻拐”，一夜能捕一二斤黄鳝泥鳅。	有經驗的“老麻拐”，一夜能捕一二斤黃鱔泥鰍。		lexical-context
6281	2	鳇	6281_1	鰉	false	鳇鱼	鰉魚	authored-example	project-authored	鳇鱼是一种动物。	鰉魚是一種動物。		lexical-context
6282	2	鳊	6282_1	鯿	false	鳊鱼	鯿魚	corpus-example	leipzig:zho_news_2020_300K:298161	高子回到家中才几天，湖北佬提着两条鳊鱼来了。	高子回到家中才幾天，湖北佬提著兩條鯿魚來了。		lexical-context
6285	2	鹫	6285_1	鷲	false	秃鹫	禿鷲	corpus-example	leipzig:zho_wikipedia_2018_1M:158328	似鹰嘴、食肉的则不能吃，如老鹰、枭、骛、秃鹫、乌鸦、喜鹊、啄木鸟等。	似鷹嘴、食肉的則不能吃，如老鷹、梟、騖、禿鷲、烏鴉、喜鵲、啄木鳥等。		lexical-context
6292	2	懑	6292_1	懣	false	愤懑	憤懣	corpus-example	leipzig:zho_news_2020_300K:242430	而颔联则通过对比方式，抒发自己对不平境遇的愤懑。	而頷聯則透過對比方式，抒發自己對不平境遇的憤懣。		lexical-context
6308	2	鹬	6308_1	鷸	false	鹬蚌相争	鷸蚌相爭	corpus-example	leipzig:zho_wikipedia_2018_1M:44411	一天，和藤内和妻子小睦在海边抬贝，看到鹬蚌相争，从而解悟了兵法的真谛。	一天，和藤內和妻子小睦在海邊抬貝，看到鷸蚌相爭，從而解悟了兵法的真諦。		lexical-context
6311	2	鳌	6311_1	鰲	false	博鳌	博鰲	corpus-example	leipzig:zho_wikipedia_2018_1M:575437	是国际会议组织——博鳌亚洲論壇永久性会址所在地。	是國際會議組織——博鰲亞洲論壇永久性會址所在地。		lexical-context
6315	2	鞯	6315_1	韉	false	鞍鞯	鞍韉	authored-example	project-authored	鞍鞯是一种器物。	鞍韉是一種器物。		lexical-context
6330	2	颢	6330_1	顥	false	程颢	程顥	authored-example	project-authored	程颢是一个人名。	程顥是一個人名。		lexical-context
6334	2	鹭	6334_1	鷺	false	白鹭	白鷺	corpus-example	tatoeba:13900316	蓝蓝的天空中，一群白鹭飞过。	藍藍的天空中，一群白鷺飛過。		lexical-context
6339	2	鹮	6339_1	䴉	false	朱鹮	朱䴉	corpus-example	leipzig:zho_wikipedia_2018_1M:606652	朱鹮终于摆脱了“野外灭绝”的危险。	朱䴉終於擺脫了“野外滅絕”的危險。		lexical-context
6342	2	髅	6342_1	髏	false	骷髅	骷髏	corpus-example	leipzig:zho_news_2020_300K:233866	经搜查，他们的武器、手表、金属纽扣、眼镜等完好无损，共计骷髅1764具。	經搜查，他們的武器、手錶、金屬紐扣、眼鏡等完好無損，共計骷髏1764具。		lexical-context
6344	2	镬	6344_1	鑊	false	刀锯鼎镬	刀鋸鼎鑊	corpus-example	leipzig:zho_wikipedia_2018_1M:495612	当韩之亡，秦之方盛也，以刀锯鼎镬待天下之士。	當韓之亡，秦之方盛也，以刀鋸鼎鑊待天下之士。		lexical-context
6345	2	镭	6345_1	鐳	false	镭射	鐳射	corpus-example	leipzig:zho_wikipedia_2018_1M:437633	它还可以用作人造大气层和镭射媒体的组成部分。	它還可以用作人造大氣層和鐳射媒體的組成部分。		lexical-context
6346	2	镯	6346_1	鐲	false	镯子	鐲子	corpus-example	leipzig:zho_news_2020_300K:70941	剩下的几个镯子戴在左右的手腕上。	剩下的幾個鐲子戴在左右的手腕上。		lexical-context
6351	2	雠	6351_1	讎	false	仇雠	仇讎	corpus-example	leipzig:zho_wikipedia_2018_1M:69318	且夫商君，固大王仇雠也，愿大王图之。”	且夫商君，固大王仇讎也，願大王圖之。”		lexical-context
6353	2	鳎	6353_1	鰨	false	舌鳎	舌鰨	authored-example	project-authored	舌鳎是一种动物。	舌鰨是一種動物。		lexical-context
6354	2	鳏	6354_1	鰥	false	鳏夫	鰥夫	corpus-example	tatoeba:400174	死了妻子的人叫做鳏夫。	死了妻子的人叫做鰥夫。		lexical-context
6355	2	鳐	6355_1	鰩	false	鳐字	鰩字	domain-template	metalinguistic-fallback	图鉴中收录了鳐这种鱼。	圖鑑中收錄了鰩這種魚。	Zoology / ichthyology: a rare character used in the name of a fish or fish group.	domain-template
6356	2	癞	6356_1	癩	false	癞蛤蟆	癩蛤蟆	corpus-example	tatoeba:13888914	癞蛤蟆想吃天鹅肉。	癩蛤蟆想吃天鵝肉。		lexical-context
6368	2	攒	6368_1	攢	false	积攒	積攢	corpus-example	leipzig:zho_news_2020_300K:151739	我很难想象，这些仇恨是怎么积攒起来的。	我很難想象，這些仇恨是怎麼積攢起來的。		lexical-context
6379	2	霭	6379_1	靄	false	暮霭	暮靄	corpus-example	leipzig:zho_news_2020_300K:144543	念去去，千里烟波，暮霭沉沉楚天阔。	念去去，千里煙波，暮靄沉沉楚天闊。		lexical-context
6389	2	蹿	6389_1	躥	false	蹿升	躥升	corpus-example	leipzig:zho_wikipedia_2018_1M:754162	，知名度蹿升，并吸引众多的追随者。	，知名度躥升，並吸引眾多的追隨者。		lexical-context
6395	2	髋	6395_1	髖	false	髋关节	髖關節	corpus-example	leipzig:zho_wikipedia_2018_1M:715430	由于出生时髋关节发育不良，年幼时她腿是瘸的，后来恢复正常。	由於出生時髖關節發育不良，年幼時她腿是瘸的，後來恢復正常。		lexical-context
6396	2	髌	6396_1	髕	false	髌骨	髕骨	authored-example	project-authored	髌骨是一个医学词语。	髕骨是一個醫學詞語。		lexical-context
6397	2	镲	6397_1	鑔	false	踩镲	踩鑔	authored-example	project-authored	踩镲表示一种动作。	踩鑔表示一種動作。		lexical-context
6399	2	籁	6399_1	籟	false	天籁	天籟	corpus-example	leipzig:zho_news_2020_300K:135834	并解读“绝唱天籁，奇词妙哉”的隐语诗为：	並解讀“絕唱天籟，奇詞妙哉”的隱語詩為：		lexical-context
6403	2	鳓	6403_1	鰳	false	鳓字	鰳字	domain-template	metalinguistic-fallback	图鉴中收录了鳓这种鱼。	圖鑑中收錄了鰳這種魚。	Zoology / ichthyology: a rare character used in the name of a fish or fish group.	domain-template
6404	2	鳔	6404_1	鰾	false	鱼鳔	魚鰾	corpus-example	leipzig:zho_wikipedia_2018_1M:994608	鱼鳔豆的膜质荚瓣，充气呈泡状，借风力传播；	魚鰾豆的膜質莢瓣，充氣呈泡狀，借風力傳播；		lexical-context
6405	2	鳕	6405_1	鱈	false	鳕鱼	鱈魚	corpus-example	tatoeba:10366873	她要鳕鱼吗？	她要鱈魚嗎？		lexical-context
6406	2	鳗	6406_1	鰻	false	鳗鱼	鰻魚	corpus-example	leipzig:zho_wikipedia_2018_1M:95651	主要有鳗鱼、对虾、大黄鱼、马鲛鱼、	主要有鰻魚、對蝦、大黃魚、馬鮫魚、		lexical-context
6407	2	鳙	6407_1	鱅	false	鳙鱼	鱅魚	authored-example	project-authored	鳙鱼是一种动物。	鱅魚是一種動物。		lexical-context
6416	2	谶	6416_1	讖	false	谶纬	讖緯	corpus-example	leipzig:zho_wikipedia_2018_1M:881158	谶纬之学的内容很庞杂，其内容比如：	讖緯之學的內容很龐雜，其內容比如：		lexical-context
6418	2	骥	6418_1	驥	false	冯骥才	馮驥才	corpus-example	leipzig:zho_news_2020_300K:1333	1991年，冯骥才先生夫妻俩陪母亲一起登泰山。	1991年，馮驥才先生夫妻倆陪母親一起登泰山。		lexical-context
6419	2	缵	6419_1	纘	false	王缵绪	王纘緒	authored-example	project-authored	王缵绪是一个人名。	王纘緒是一個人名。		lexical-context
6420	2	瓒	6420_1	瓚	false	公孙瓒	公孫瓚	authored-example	project-authored	公孙瓒是一个人名。	公孫瓚是一個人名。		lexical-context
6430	2	鼍	6430_1	鼉	false	鼍龙	鼉龍	authored-example	project-authored	鼍龙是一个较少见的词语。	鼉龍是一個較少見的詞語。		lexical-context
6432	2	黩	6432_1	黷	false	穷兵黩武	窮兵黷武	corpus-example	tatoeba:13987334	频繁发动战争、穷兵黩武的人，没有不后悔的。	頻繁發動戰爭、窮兵黷武的人，沒有不後悔的。		lexical-context
6434	2	黪	6434_1	黲	false	黪字	黲字	curated-domain	metalinguistic-fallback	远山呈现出黪色。	遠山呈現出黲色。	Classical colour terminology: describes a dark grey or blackish colour.	curated-domain
6435	2	镳	6435_1	鑣	false	分道扬镳	分道揚鑣	corpus-example	leipzig:zho_news_2020_300K:18583	专家说，与美国分道扬镳将给双方的经济带来毁灭性的打击。	專家說，與美國分道揚鑣將給雙方的經濟帶來毀滅性的打擊。		lexical-context
6436	2	镴	6436_1	鑞	false	白镴	白鑞	authored-example	project-authored	白镴是一种材料或化学物质。	白鑞是一種材料或化學物質。		lexical-context
6441	2	臜	6441_1	臢	false	腌臜	腌臢	authored-example	project-authored	腌臜是一个描写性质或状态的词。	腌臢是一個描寫性質或狀態的詞。		lexical-context
6442	2	鳜	6442_1	鱖	false	鳜鱼	鱖魚	corpus-example	leipzig:zho_news_2020_300K:131873	岳阳的洞庭鱼粉是用鲜活鲫鱼熬汤，洞庭湖鳜鱼作码，其汤香味浓，汤之鲜美，回味无穷。	岳陽的洞庭魚粉是用鮮活鯽魚熬湯，洞庭湖鱖魚作碼，其湯香味濃，湯之鮮美，回味無窮。		lexical-context
6443	2	鳝	6443_1	鱔	false	黄鳝	黃鱔	corpus-example	leipzig:zho_news_2020_300K:180936	有经验的“老麻拐”，一夜能捕一二斤黄鳝泥鳅。	有經驗的“老麻拐”，一夜能捕一二斤黃鱔泥鰍。		lexical-context
6444	2	鳟	6444_1	鱒	false	鳟鱼	鱒魚	corpus-example	tatoeba:462140	鲤鱼和鳟鱼等鱼类生活在淡水中。	鯉魚和鱒魚等魚類生活在淡水中。		lexical-context
6447	2	骧	6447_1	驤	false	云起龙骧	雲起龍驤	corpus-example	leipzig:zho_news_2020_300K:276130	这是神明和龙族的故事，云起龙骧，化为侯王!	這是神明和龍族的故事，雲起龍驤，化為侯王!		lexical-context
6452	2	颦	6452_1	顰	false	一颦一笑	一顰一笑	corpus-example	leipzig:zho_news_2020_300K:15220	不得不说，李沁饰演的薛宝钗一颦一笑都令人印象深刻，李沁也因此而被观众记住。	不得不說，李沁飾演的薛寶釵一顰一笑都令人印象深刻，李沁也因此而被觀眾記住。		lexical-context
6454	2	鳢	6454_1	鱧	false	斑鳢	斑鱧	authored-example	project-authored	斑鳢是一种动物。	斑鱧是一種動物。		lexical-context
