order	source_mapping	simplified	traditional	pinyin	taiwan_pinyin	meaning	simplified_sentence	traditional_sentence	example_source	example_source_id	source_sentence	pinyin_source	taiwan_pinyin_source
2613	2983_1	具备	具備	jù bèi		to possess	新制度已经具备了初步雏形。	新制度已經具備了初步雛形。	authored			CC-CEDICT	
2614	2983_1	初步	初步	chū bù		initial	新制度已经具备了初步雏形。	新制度已經具備了初步雛形。	authored			CC-CEDICT	
2615	2984_1	羊肉	羊肉	yáng ròu		mutton	这家店的羊肉泡馍很有名。	這家店的羊肉泡饃很有名。	authored			CC-CEDICT	
2616	2985_1	蒸馏	蒸餾	zhēng liú	zhēng liù	to distill	实验室用蒸馏方法净化液体。	實驗室用蒸餾方法淨化液體。	authored			CC-CEDICT	Taiwan MOE Concise Dictionary
2617	2985_1	净化	淨化	jìng huà		to purify	实验室用蒸馏方法净化液体。	實驗室用蒸餾方法淨化液體。	authored			CC-CEDICT	
2618	2986_1	里加	里加	lǐ jiā		Riga	面条里加了一勺辣椒酱。	麵條里加了一勺辣椒醬。	authored			CC-CEDICT	
2619	2986_1	辣椒	辣椒	là jiāo		hot pepper	面条里加了一勺辣椒酱。	麵條里加了一勺辣椒醬。	authored			CC-CEDICT	
2620	2997_1	批注	批註	pī zhù		to annotate	学生把老师的批注誊写到本子上。	學生把老師的批註謄寫到本子上。	authored			CC-CEDICT	
2621	2997_1	誊写	謄寫	téng xiě		to transcribe	学生把老师的批注誊写到本子上。	學生把老師的批註謄寫到本子上。	authored			CC-CEDICT	
2622	2997_1	本子	本子	běn zi		book	学生把老师的批注誊写到本子上。	學生把老師的批註謄寫到本子上。	authored			CC-CEDICT	
2623	2998_1	粮食	糧食	liáng shi	liáng shí	foodstuff	粮食安全是国家安全的重要基础。	糧食安全是國家安全的重要基礎。	tatoeba	9839016	粮食安全是国家安全的重要基础。	CC-CEDICT	Taiwan MOE Concise Dictionary
2624	2998_1	国家安全	國家安全	guó jiā ān quán		national security	粮食安全是国家安全的重要基础。	糧食安全是國家安全的重要基礎。	tatoeba	9839016	粮食安全是国家安全的重要基础。	CC-CEDICT	
2625	3009_1	过滤	過濾	guò lǜ		to filter	我从不过滤咖啡。	我從不過濾咖啡。	tatoeba	4262161	我從不過濾咖啡。	CC-CEDICT	
2626	3010_1	滥用	濫用	làn yòng		to misuse	他因滥用公共基金而被捕。	他因濫用公共基金而被捕。	tatoeba	2033413	他因滥用公共基金而被捕。	CC-CEDICT	
2627	3010_1	被捕	被捕	bèi bǔ		to be arrested	他因滥用公共基金而被捕。	他因濫用公共基金而被捕。	tatoeba	2033413	他因滥用公共基金而被捕。	CC-CEDICT	
2628	3014_0	淋漓	淋漓	lín lí		dripping wet	这篇文章写得酣畅淋漓。	這篇文章寫得酣暢淋漓。	authored			CC-CEDICT	
2629	3014_1	乘船	乘船	chéng chuán		to embark	游客乘船欣赏漓江风光。	遊客乘船欣賞灕江風光。	authored			CC-CEDICT	
2630	3014_1	风光	風光	fēng guāng		scene	游客乘船欣赏漓江风光。	遊客乘船欣賞灕江風光。	authored			CC-CEDICT	
2631	3018_1	每年	每年	měi nián		every year	每年一月，哈尔滨都会举办冰雪节。	每年一月，哈爾濱都會舉辦冰雪節。	tatoeba	13920750	每年一月，哈爾濱都會舉辦冰雪節。	CC-CEDICT	
2632	3018_1	一月	一月	yī yuè		January	每年一月，哈尔滨都会举办冰雪节。	每年一月，哈爾濱都會舉辦冰雪節。	tatoeba	13920750	每年一月，哈爾濱都會舉辦冰雪節。	CC-CEDICT	
2633	3018_1	哈尔滨	哈爾濱	hā ěr bīn		Harbin	每年一月，哈尔滨都会举办冰雪节。	每年一月，哈爾濱都會舉辦冰雪節。	tatoeba	13920750	每年一月，哈爾濱都會舉辦冰雪節。	CC-CEDICT	
2634	3018_1	举办	舉辦	jǔ bàn		to conduct	每年一月，哈尔滨都会举办冰雪节。	每年一月，哈爾濱都會舉辦冰雪節。	tatoeba	13920750	每年一月，哈爾濱都會舉辦冰雪節。	CC-CEDICT	
2635	3018_1	冰雪	冰雪	bīng xuě		ice and snow	每年一月，哈尔滨都会举办冰雪节。	每年一月，哈爾濱都會舉辦冰雪節。	tatoeba	13920750	每年一月，哈爾濱都會舉辦冰雪節。	CC-CEDICT	
2636	3022_1	出差	出差	chū chāi		to go on an official or business trip	在我出差时你可以去享受沙滩。	在我出差時你可以去享受沙灘。	tatoeba	13887447	在我出差时你可以去享受沙滩。	CC-CEDICT	
2637	3022_1	享受	享受	xiǎng shòu		to enjoy	在我出差时你可以去享受沙滩。	在我出差時你可以去享受沙灘。	tatoeba	13887447	在我出差时你可以去享受沙滩。	CC-CEDICT	
2638	3022_1	沙滩	沙灘	shā tān		beach	在我出差时你可以去享受沙滩。	在我出差時你可以去享受沙灘。	tatoeba	13887447	在我出差时你可以去享受沙滩。	CC-CEDICT	
2639	3027_1	窥探	窺探	kuī tàn		to pry into or spy on	记者试图窥探明星的私人生活。	記者試圖窺探明星的私人生活。	authored			CC-CEDICT	
2640	3027_1	明星	明星	míng xīng		star	记者试图窥探明星的私人生活。	記者試圖窺探明星的私人生活。	authored			CC-CEDICT	
2641	3029_1	按时	按時	àn shí		on time	学生们按时回到寝室。	學生們按時回到寢室。	authored			CC-CEDICT	
2642	3029_1	寝室	寢室	qǐn shì		bedroom	学生们按时回到寝室。	學生們按時回到寢室。	authored			CC-CEDICT	
2643	3030_1	按照	按照	àn zhào		according to	按照我的指示小心谨慎地前进。	按照我的指示小心謹慎地前進。	tatoeba	1636241	按照我的指示小心謹慎地前進。	CC-CEDICT	
2644	3030_1	指示	指示	zhǐ shì		to point out	按照我的指示小心谨慎地前进。	按照我的指示小心謹慎地前進。	tatoeba	1636241	按照我的指示小心謹慎地前進。	CC-CEDICT	
2645	3030_1	谨慎	謹慎	jǐn shèn		cautious	按照我的指示小心谨慎地前进。	按照我的指示小心謹慎地前進。	tatoeba	1636241	按照我的指示小心謹慎地前進。	CC-CEDICT	
2646	3034_1	荒谬	荒謬	huāng miù		absurd	这种荒谬的迷信已不复存在了。	這種荒謬的迷信已不復存在了。	tatoeba	349714	這種荒謬的迷信已不復存在了。	CC-CEDICT	
2647	3034_1	迷信	迷信	mí xìn		superstition	这种荒谬的迷信已不复存在了。	這種荒謬的迷信已不復存在了。	tatoeba	349714	這種荒謬的迷信已不復存在了。	CC-CEDICT	
2648	3037_0	王朝	王朝	wáng cháo		dynasty	旧王朝企图复辟，但最终失败。	舊王朝企圖復辟，但最終失敗。	authored			CC-CEDICT	
2649	3037_0	复辟	復辟	fù bì		to recover one's power or authority	旧王朝企图复辟，但最终失败。	舊王朝企圖復辟，但最終失敗。	authored			CC-CEDICT	
2650	3037_1	开辟	開闢	kāi pì		to open up	开辟新天地。	開闢新天地。	tatoeba	13206628	開闢新天地。	CC-CEDICT	
2651	3044_1	束缚	束縛	shù fù	shù fú	to bind	我想她想要的是束缚与支配。	我想她想要的是束縛與支配。	tatoeba	5948457	我想她想要的是束縛與支配。	CC-CEDICT	Taiwan MOE Concise Dictionary
2652	3044_1	支配	支配	zhī pèi		to control	我想她想要的是束缚与支配。	我想她想要的是束縛與支配。	tatoeba	5948457	我想她想要的是束縛與支配。	CC-CEDICT	
2653	3045_1	阳光	陽光	yáng guāng		sunshine	阳光从窗帘的缝隙照进来。	陽光從窗簾的縫隙照進來。	preexisting			CC-CEDICT	
2654	3045_1	窗帘	窗簾	chuāng lián		window curtains	阳光从窗帘的缝隙照进来。	陽光從窗簾的縫隙照進來。	preexisting			CC-CEDICT	
2655	3045_1	缝隙	縫隙	fèng xì		small crack	阳光从窗帘的缝隙照进来。	陽光從窗簾的縫隙照進來。	preexisting			CC-CEDICT	
2656	3045_1	进来	進來	jìn lái		to come in	阳光从窗帘的缝隙照进来。	陽光從窗簾的縫隙照進來。	preexisting			CC-CEDICT	
2657	3046_1	纠缠	糾纏	jiū chán		to be in a tangle	为什么我们纠缠细枝末节而不进入正题呢？	為什麼我們糾纏細枝末節而不進入正題呢？	tatoeba	5574683	為什麼我們糾纏細枝末節而不進入正題呢？	CC-CEDICT	
2658	3046_1	末节	末節	mò jié		inessentials	为什么我们纠缠细枝末节而不进入正题呢？	為什麼我們糾纏細枝末節而不進入正題呢？	tatoeba	5574683	為什麼我們糾纏細枝末節而不進入正題呢？	CC-CEDICT	
2659	3047_1	五彩	五彩	wǔ cǎi		five colors	花园里开满了五彩缤纷的鲜花。	花園裡開滿了五彩繽紛的鮮花。	authored			CC-CEDICT	
2660	3047_1	缤纷	繽紛	bīn fēn		vast and various	花园里开满了五彩缤纷的鲜花。	花園裡開滿了五彩繽紛的鮮花。	authored			CC-CEDICT	
2661	3047_1	鲜花	鮮花	xiān huā		flower	花园里开满了五彩缤纷的鲜花。	花園裡開滿了五彩繽紛的鮮花。	authored			CC-CEDICT	
2662	3052_1	累赘	累贅	léi zhuì	lěi zhuì	superfluous	我知道自己是个累赘，你没必要反复提。	我知道自己是個累贅，你沒必要反覆提。	tatoeba	4757235	我知道自己是个累赘，你没必要反复提。	CC-CEDICT	Taiwan MOE Concise Dictionary
2663	3054_1	城墙	城墻	chéng qiáng		city wall	古老的城墙环绕着城区。	古老的城墻環繞著城區。	authored			CC-CEDICT	
2664	3054_1	环绕	環繞	huán rào		to surround	古老的城墙环绕着城区。	古老的城墻環繞著城區。	authored			CC-CEDICT	
2665	3054_1	城区	城區	chéng qū		urban area	古老的城墙环绕着城区。	古老的城墻環繞著城區。	authored			CC-CEDICT	
2666	3070_0	不可	不可	bù kě		cannot	虽然说是穷人，但也不可轻蔑对方。	雖然說是窮人，但也不可輕蔑對方。	tatoeba	2393877	虽然说是穷人，但也不可轻蔑对方。	CC-CEDICT	
2667	3070_0	轻蔑	輕蔑	qīng miè		scornful	虽然说是穷人，但也不可轻蔑对方。	雖然說是窮人，但也不可輕蔑對方。	tatoeba	2393877	虽然说是穷人，但也不可轻蔑对方。	CC-CEDICT	
2668	3070_1	诬蔑	誣衊	wū miè		to slander	他公开否认了那些诬蔑之词。	他公開否認了那些誣衊之詞。	authored			CC-CEDICT	
2669	3074_1	和蔼	和藹	hé ǎi		kindly	汤姆和玛丽都很和蔼，对吗？	湯姆和瑪麗都很和藹，對嗎？	tatoeba	8889570	汤姆和玛丽都很和蔼，对吗？	CC-CEDICT	
2670	3079_1	门槛	門檻	mén kǎn		doorstep	参赛门槛非常高。	參賽門檻非常高。	tatoeba	6488759	參賽門檻非常高。	CC-CEDICT	
2671	3088_1	疏忽	疏忽	shū hu	shū hū	to neglect	一次疏忽酿成了严重事故。	一次疏忽釀成了嚴重事故。	authored			CC-CEDICT	Taiwan MOE Concise Dictionary
2672	3094_1	人人	人人	rén rén		everyone	人人都愿意相信美梦可以成真。	人人都願意相信美夢可以成真。	tatoeba	330584	人人都愿意相信美梦可以成真。	CC-CEDICT	
2673	3094_1	成真	成真	chéng zhēn		to come true	人人都愿意相信美梦可以成真。	人人都願意相信美夢可以成真。	tatoeba	330584	人人都愿意相信美梦可以成真。	CC-CEDICT	
2674	3096_1	直辖市	直轄市	zhí xiá shì		province level city	北京是中国的直辖市之一。	北京是中國的直轄市之一。	authored			CC-CEDICT	
2675	3097_1	辗转	輾轉	zhǎn zhuǎn		to toss about in bed	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	tatoeba	10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	CC-CEDICT	
2676	3097_1	反侧	反側	fǎn cè		to toss and turn	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	tatoeba	10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	CC-CEDICT	
2677	3097_1	思考	思考	sī kǎo		to reflect on	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	tatoeba	10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	CC-CEDICT	
2678	3097_1	白天	白天	bái tiān		daytime	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	tatoeba	10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	CC-CEDICT	
2679	3097_1	后悔	後悔	hòu huǐ		to regret	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	tatoeba	10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	CC-CEDICT	
2680	3097_1	不已	不已	bù yǐ		endlessly	我辗转反侧，反复思考着白天发生的事，后悔不已。	我輾轉反側，反覆思考著白天發生的事，後悔不已。	tatoeba	10041953	我辗转反侧，反复思考着白天发生的事，后悔不已。	CC-CEDICT	
2681	3100_1	细小	細小	xì xiǎo		tiny	药物被制成细小颗粒。	藥物被製成細小顆粒。	authored			CC-CEDICT	
2682	3100_1	颗粒	顆粒	kē lì		kernel	药物被制成细小颗粒。	藥物被製成細小顆粒。	authored			CC-CEDICT	
2683	3104_1	同学	同學	tóng xué		to study at the same school	同学们踊跃报名参加比赛。	同學們踴躍報名參加比賽。	preexisting			CC-CEDICT	
2684	3104_1	踊跃	踴躍	yǒng yuè		to leap	同学们踊跃报名参加比赛。	同學們踴躍報名參加比賽。	preexisting			CC-CEDICT	
2685	3109_1	蝉联	蟬聯	chán lián		to continue in a post	她连续三年蝉联冠军。	她連續三年蟬聯冠軍。	authored			CC-CEDICT	
2686	3112_1	经纪	經紀	jīng jì		to manage	经纪人觉得赚钱是无止境的。	經紀人覺得賺錢是無止境的。	tatoeba	3682924	经纪人觉得赚钱是无止境的。	CC-CEDICT	
2687	3112_1	赚钱	賺錢	zhuàn qián		to earn money	经纪人觉得赚钱是无止境的。	經紀人覺得賺錢是無止境的。	tatoeba	3682924	经纪人觉得赚钱是无止境的。	CC-CEDICT	
2688	3112_1	止境	止境	zhǐ jìng		limit	经纪人觉得赚钱是无止境的。	經紀人覺得賺錢是無止境的。	tatoeba	3682924	经纪人觉得赚钱是无止境的。	CC-CEDICT	
2689	3114_1	锻炼	鍛鍊	duàn liàn		to toughen	我已经好久没有去锻炼了。	我已經好久沒有去鍛鍊了。	tatoeba	420114	我已经好久没有去锻炼了。	CC-CEDICT	
2690	3115_1	辛苦	辛苦	xīn kǔ		exhausting	当我们其他人辛苦工作时，强盗贵族却用镀金餐具吃饭。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	tatoeba	13543299	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	CC-CEDICT	
2691	3115_1	强盗	強盜	qiáng dào		to rob	当我们其他人辛苦工作时，强盗贵族却用镀金餐具吃饭。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	tatoeba	13543299	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	CC-CEDICT	
2692	3115_1	镀金	鍍金	dù jīn		to gold-plate	当我们其他人辛苦工作时，强盗贵族却用镀金餐具吃饭。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	tatoeba	13543299	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	CC-CEDICT	
2693	3115_1	餐具	餐具	cān jù		tableware	当我们其他人辛苦工作时，强盗贵族却用镀金餐具吃饭。	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	tatoeba	13543299	當我們其他人辛苦工作時，強盜貴族卻用鍍金餐具吃飯。	CC-CEDICT	
2694	3118_1	感情	感情	gǎn qíng		emotion	人们的感情生活越来越不稳定。	人們的感情生活越來越不穩定。	tatoeba	5418242	人們的感情生活越來越不穩定。	CC-CEDICT	
2695	3122_1	箩筐	籮筐	luó kuāng		large wicker basket	老人背着箩筐走进山里。	老人揹著籮筐走進山裡。	authored			CC-CEDICT	
2696	3124_1	女朋友	女朋友	nǚ péng you	nǚ péng yǒu	girlfriend	我想让我女朋友给我吹箫但是她不愿意。	我想讓我女朋友給我吹簫但是她不願意。	tatoeba	1609911	我想让我女朋友给我吹箫但是她不愿意。	CC-CEDICT	Taiwan MOE Concise Dictionary
2697	3124_1	吹箫	吹簫	chuī xiāo		to beg on the streets	我想让我女朋友给我吹箫但是她不愿意。	我想讓我女朋友給我吹簫但是她不願意。	tatoeba	1609911	我想让我女朋友给我吹箫但是她不愿意。	CC-CEDICT	
2698	3125_1	舆论	輿論	yú lùn		public opinion	计划受到舆论的压力而被取消了。	計劃受到輿論的壓力而被取消了。	tatoeba	454802	計劃受到輿論的壓力而被取消了。	CC-CEDICT	
2699	3125_1	取消	取消	qǔ xiāo		to cancel	计划受到舆论的压力而被取消了。	計劃受到輿論的壓力而被取消了。	tatoeba	454802	計劃受到輿論的壓力而被取消了。	CC-CEDICT	
2700	3135_1	朝鲜	朝鮮	cháo xiǎn	cháo xiān	North Korea	熊女是朝鲜神话中的一个重要角色。	熊女是朝鮮神話中的一個重要角色。	tatoeba	6299635	熊女是朝鮮神話中的一個重要角色。	CC-CEDICT	CC-CEDICT Taiwan pronunciation
2701	3135_1	神话	神話	shén huà		legend	熊女是朝鲜神话中的一个重要角色。	熊女是朝鮮神話中的一個重要角色。	tatoeba	6299635	熊女是朝鮮神話中的一個重要角色。	CC-CEDICT	
2702	3135_1	角色	角色	jué sè		role	熊女是朝鲜神话中的一个重要角色。	熊女是朝鮮神話中的一個重要角色。	tatoeba	6299635	熊女是朝鮮神話中的一個重要角色。	CC-CEDICT	
